    25.00         0.0979448        0.00106289       0.000858872       0.000788669
    35.00          0.100887        0.00124752       0.000908962       0.000826468
    45.00         0.0947165        0.00142391       0.000880334        0.00079089
    55.00            0.0904        0.00161363       0.000743231       0.000671405
    65.00         0.0947607        0.00189121       0.000740872       0.000678202
    75.00          0.104754        0.00232782       0.000978468         0.0008653
    85.00          0.116824        0.00287107        0.00110172       0.000969076
    95.00          0.131111        0.00357521         0.0011358        0.00102507

  ----   A2 vs ZpT      ----

     5.00          0.419661        0.00493524        0.00757355        0.00831314
    15.00          0.063594        0.00232195        0.00201079        0.00180098
    25.00         -0.203824        0.00296345        0.00132433        0.00145861
    35.00         -0.394729        0.00379818        0.00225406        0.00236187
    45.00         -0.753774        0.00482547        0.00264897         0.0027201
    55.00          -1.43406        0.00593666        0.00223381        0.00216599
    65.00          -2.35401        0.00708476       0.000765245       0.000737157
    75.00          -2.76591        0.00831483        0.00216982        0.00223166
    85.00           -2.8819        0.00965119        0.00275893        0.00292882
    95.00          -2.86568         0.0114066        0.00343642        0.00357987

  ----   A3 vs ZpT      ----

     5.00        0.00259052        0.00164572       0.000462456       0.000501572
    15.00        0.00610782        0.00144621       0.000168115       0.000163359
    25.00        0.00776049        0.00144899       0.000371217       0.000378182
    35.00         0.0113477        0.00185914       0.000509904       0.000531167
    45.00         0.0177575        0.00210247       0.000774841       0.000818989
    55.00         0.0257939        0.00273249       0.000833188       0.000891291
    65.00         0.0320414        0.00298289       0.000870309       0.000923509
    75.00         0.0196685         0.0032935        0.00101285        0.00106344
    85.00         0.0259392        0.00345909        0.00103556        0.00108477
    95.00          0.031525         0.0044785          0.001066        0.00116573

  ----   A4 vs ZpT      ----

     5.00         0.0483974        0.00180131        0.00366005        0.00388899
    15.00         0.0294632       0.000684061        0.00150955        0.00153113
    25.00         0.0271297       0.000850089        0.00142374        0.00143271
    35.00          0.028609        0.00111183        0.00127409         0.0012869
    45.00         0.0277831        0.00147479        0.00120502        0.00121525
    55.00         0.0307216         0.0019682        0.00125172        0.00127408
    65.00         0.0331083         0.0027984        0.00116661        0.00117031
    75.00         0.0346326        0.00351715        0.00141161        0.00142438
    85.00         0.0419622        0.00392729        0.00137996        0.00141824
    95.00         0.0516228        0.00528732        0.00150174        0.00149195

  ----   phi CS         ----

    -2.83          0.204044       0.000744088       0.000236195       0.000701939
    -2.20          0.189933       0.000784754       1.77764e-05       0.000472246
    -1.57          0.216089        0.00210867       0.000393667        0.00097559
    -0.94           0.19355       0.000845867       9.97998e-05       0.000610336
    -0.31           0.20637       0.000775535       0.000214026       0.000712639
     0.31          0.204706       0.000749694        0.00022007       0.000695119
     0.94          0.192995       0.000774078       7.50666e-05       0.000566425
     1.57          0.202058       0.000701317       0.000208456         0.0006934
     2.20          0.191892       0.000771218       5.67627e-05       0.000564952
     2.83          0.204002       0.000750896       0.000246654       0.000734861

  ----   costh CS       ----

    -0.90        0.00772972       0.000166271       0.000443872       0.000388367
    -0.70          0.206393       0.000321259        0.00110804        0.00105099
    -0.50          0.253364       0.000298848       0.000483779       0.000759004
    -0.30          0.260974       0.000316088       0.000540767       0.000526025
    -0.10          0.272186       0.000313257        0.00127955        0.00121365
     0.10          0.275866       0.000319419        0.00144582        0.00139763
     0.30          0.270871       0.000325388       0.000996447        0.00100707
     0.50          0.266708        0.00033752       0.000758249       0.000781632
     0.70          0.218285       0.000327338        0.00103178       0.000954193
     0.90        0.00893997       0.000181931        0.00043004       0.000377116
